date,open,high,low,close,volume,price_change,label
2020-12-16,94.930000,95.200000,94.130000,95.110000,756200,-0.021449,0
2020-12-17,95.110000,95.110000,92.980000,93.070000,1352580,0.000000,0
2020-12-18,93.070000,94.310000,92.890000,93.070000,1350780,0.016224,1
2020-12-21,93.780000,94.580000,93.240000,94.580000,587100,-0.006555,0
2020-12-22,94.220000,95.560000,93.600000,93.960000,518320,0.000000,0
2020-12-23,93.960000,95.110000,93.690000,93.960000,701430,0.000000,0
2020-12-24,95.110000,95.110000,92.440000,93.960000,831440,0.001809,1
2020-12-25,93.960000,94.580000,93.330000,94.130000,370300,0.000000,0
2020-12-28,94.130000,94.760000,93.690000,94.130000,711710,0.005737,1
2020-12-29,94.310000,94.760000,94.040000,94.670000,612360,0.018697,1
2020-12-30,96.440000,97.420000,94.840000,96.440000,1528950,-0.002696,0
2020-12-31,96.440000,97.160000,93.780000,96.180000,656040,-0.001871,0
2021-01-04,96.440000,96.890000,94.670000,96.000000,991100,0.015729,1
2021-01-05,95.290000,97.690000,95.290000,97.510000,1192200,0.004615,1
2021-01-06,97.780000,98.220000,96.800000,97.960000,1283000,-0.000919,0
2021-01-07,98.130000,98.670000,96.890000,97.870000,862300,0.015429,1
2021-01-08,97.870000,100.180000,97.870000,99.380000,1348700,0.017911,1
2021-01-11,100.270000,101.870000,100.270000,101.160000,1536700,0.005239,1
2021-01-12,103.110000,103.110000,101.070000,101.690000,981100,-0.028813,0
2021-01-13,101.690000,101.870000,98.760000,98.760000,1237900,-0.006379,0
2021-01-14,99.110000,99.820000,97.780000,98.130000,1439100,0.007235,1
2021-01-15,99.020000,99.730000,97.600000,98.840000,1238000,-0.008094,0
2021-01-18,99.560000,99.640000,97.870000,98.040000,826900,-0.068849,0
2021-01-19,98.040000,98.040000,91.200000,91.290000,1367600,0.005806,1
2021-01-20,91.560000,93.330000,91.110000,91.820000,1875500,0.017425,1
2021-01-21,93.420000,93.510000,91.560000,93.420000,1564600,-0.000963,0
2021-01-22,93.420000,94.670000,93.330000,93.330000,1094200,-0.001821,0
2021-01-25,93.330000,94.040000,92.530000,93.160000,827300,-0.031559,0
2021-01-26,93.160000,93.330000,88.530000,90.220000,1028600,-0.014742,0
2021-01-27,90.220000,91.560000,88.440000,88.890000,1488900,-0.069974,0
2021-01-28,83.820000,85.330000,82.670000,82.670000,1742900,0.068828,1
2021-01-29,82.220000,88.440000,82.220000,88.360000,1692900,-0.004074,0
2021-02-01,88.000000,91.560000,87.820000,88.000000,1340000,0.069659,1
2021-02-02,88.000000,94.130000,88.000000,94.130000,1771200,0.015192,1
2021-02-03,93.330000,96.000000,93.330000,95.560000,1698900,-0.023336,0
2021-02-04,95.470000,95.560000,90.670000,93.330000,1022400,0.023894,1
2021-02-05,93.330000,95.560000,93.330000,95.560000,922900,-0.060486,0
2021-02-08,89.780000,95.820000,89.780000,89.780000,3422500,0.051459,1
2021-02-09,94.400000,94.670000,90.220000,94.400000,1758000,0.016949,1
2021-02-17,96.000000,96.000000,94.400000,96.000000,1253600,0.018542,1
2021-02-18,97.780000,97.780000,94.310000,97.780000,1434400,-0.009102,0
2021-02-19,96.890000,97.330000,95.110000,96.890000,1433200,0.006399,1
2021-02-22,97.070000,98.400000,94.220000,97.510000,1481000,0.002769,1
2021-02-23,96.180000,99.290000,95.560000,97.780000,1393900,-0.016363,0
2021-02-24,99.020000,99.020000,94.220000,96.180000,950100,0.006446,1
2021-02-25,97.330000,97.690000,94.310000,96.800000,1013500,0.000930,1
2021-02-26,94.400000,97.690000,94.400000,96.890000,926800,-0.004644,0
2021-03-01,97.690000,97.690000,95.730000,96.440000,777700,-0.002696,0
2021-03-02,96.440000,96.980000,94.400000,96.180000,926300,-0.012061,0
2021-03-03,94.760000,96.180000,94.670000,95.020000,1075300,0.000000,0
2021-03-04,95.640000,95.910000,94.760000,95.020000,1671400,-0.005578,0
2021-03-05,95.020000,95.560000,94.040000,94.490000,1294800,-0.002857,0
2021-03-08,94.670000,95.110000,93.330000,94.220000,1390100,-0.016026,0
2021-03-09,93.330000,94.490000,88.890000,92.710000,1587600,0.016287,1
2021-03-10,92.890000,94.220000,90.760000,94.220000,576300,-0.000955,0
2021-03-11,94.220000,96.000000,93.870000,94.130000,1108700,0.000000,0
2021-03-12,94.130000,94.670000,93.330000,94.130000,1122300,0.000956,1
2021-03-15,94.130000,94.400000,93.690000,94.220000,2632400,-0.005625,0
2021-03-16,94.220000,94.220000,93.240000,93.690000,1360600,-0.006618,0
2021-03-17,92.620000,93.600000,92.440000,93.070000,1260400,0.018158,1
2021-03-18,93.780000,94.760000,93.510000,94.760000,1473900,0.016885,1
2021-03-19,93.870000,96.360000,93.870000,96.360000,1625700,-0.010170,0
2021-03-22,95.380000,96.360000,92.890000,95.380000,973900,-0.007444,0
2021-03-23,94.220000,95.110000,93.420000,94.670000,1034700,0.013098,1
2021-03-24,93.780000,96.000000,92.270000,95.910000,1104100,0.023147,1
2021-03-25,95.380000,99.910000,95.200000,98.130000,4322000,0.018139,1
2021-03-26,97.780000,100.890000,97.780000,99.910000,2927800,0.003603,1
2021-03-29,100.000000,100.890000,99.820000,100.270000,3140900,0.037200,1
2021-03-30,100.270000,105.420000,99.560000,104.000000,5179600,0.007692,1
2021-03-31,104.440000,106.220000,104.000000,104.800000,2823600,0.043225,1
2021-04-01,105.330000,110.580000,104.000000,109.330000,2230900,0.000000,0
2021-04-02,110.130000,110.130000,108.000000,109.330000,2255500,0.010610,1
2021-04-05,112.000000,112.180000,109.510000,110.490000,2249000,0.021721,1
2021-04-06,110.490000,115.110000,110.220000,112.890000,1979400,0.005492,1
2021-04-07,112.890000,113.780000,111.730000,113.510000,1698500,-0.017972,0
2021-04-08,114.130000,114.130000,110.220000,111.470000,1509200,-0.004037,0
2021-04-09,110.930000,111.470000,109.420000,111.020000,1755500,0.056837,1
2021-04-12,111.020000,118.040000,109.690000,117.330000,3481900,0.065968,1
2021-04-13,123.560000,125.510000,120.890000,125.070000,5053200,-0.005037,0
2021-04-14,124.440000,126.040000,122.760000,124.440000,4102600,0.006429,1
2021-04-15,124.360000,128.890000,124.360000,125.240000,3419000,0.014931,1
2021-04-16,125.240000,128.090000,124.440000,127.110000,2988000,0.007002,1
2021-04-19,126.310000,128.180000,125.420000,128.000000,2820300,-0.006250,0
2021-04-20,128.000000,129.690000,127.110000,127.200000,3108200,-0.030031,0
2021-04-22,126.220000,127.020000,122.220000,123.380000,3319500,-0.003647,0
2021-04-23,123.380000,124.000000,118.220000,122.930000,4410000,-0.049134,0
2021-04-26,123.560000,124.000000,116.440000,116.890000,2434500,0.004534,1
2021-04-27,116.890000,118.220000,116.890000,117.420000,1631700,-0.004514,0
2021-04-28,117.420000,118.400000,115.380000,116.890000,1613300,-0.003850,0
2021-04-29,116.890000,118.220000,116.180000,116.440000,2181100,0.019924,1
2021-05-04,116.090000,119.910000,112.800000,118.760000,1732600,0.000674,1
2021-05-05,118.760000,120.710000,118.760000,118.840000,1268600,-0.008920,0
2021-05-06,118.840000,119.110000,116.440000,117.780000,1064200,-0.003821,0
2021-05-07,117.330000,117.330000,114.220000,117.330000,1769100,0.003835,1
2021-05-10,117.330000,117.780000,114.760000,117.780000,1099300,-0.011377,0
2021-05-11,117.780000,118.580000,116.000000,116.440000,1164200,-0.009103,0
2021-05-12,115.560000,117.330000,113.780000,115.380000,1390400,-0.025481,0
